176118.5463312,0.22157704830169678,0.14712508022785187,0.18010953068733215,0.17285394668579102,0.21861305832862854,0.12862464785575867,0.14894680678844452,0.14823514223098755,0.6086734533309937,0.798829972743988,0.45134487748146057,0.994690477848053,0.7498720288276672,0.6573663353919983,0.6282072067260742,0.6318402886390686,1.4580230712890625,1.2033720016479492,0.5675849914550781,1.3020983934402466,1.1169638633728027,0.5913719534873962,0.7485126256942749,0.7529369592666626,2.6991872787475586,3.478651285171509,1.9583436250686646,4.636670112609863,3.6184229850769043,3.3084473609924316,2.8846383094787598,2.8226542472839355,2.637809991836548,2.474982738494873,3.9015166759490967,2.332188606262207,2.0717878341674805,2.1617603302001953,2.156574010848999,2.122509002685547,start_session_fishing,0
176118.5563312,0.21525533497333527,0.14927102625370026,0.17748846113681793,0.16688480973243713,0.2109193205833435,0.1276015192270279,0.14412599802017212,0.14894680678844452,0.5945283770561218,0.7970409989356995,0.4511464834213257,1.003118634223938,0.7299398183822632,0.6579035520553589,0.6175717115402222,0.6282072067260742,1.4464225769042969,1.2143603563308716,0.5597758293151855,1.3078047037124634,1.0960509777069092,0.5971974730491638,0.7636192440986633,0.7485126256942749,2.7056076526641846,3.535017967224121,1.9662895202636719,4.737971782684326,3.648690700531006,3.387326240539551,2.9348065853118896,2.8846383094787598,2.6726620197296143,2.478543758392334,3.9183895587921143,2.3401360511779785,2.0974552631378174,2.182931661605835,2.1894640922546387,2.156574010848999,['start_trial'],0
176118.5663312,0.21013173460960388,0.14470309019088745,0.16700713336467743,0.16352032124996185,0.2051703780889511,0.12432627379894257,0.14019501209259033,0.14412599802017212,0.5810003280639648,0.8029154539108276,0.4432561695575714,1.0130034685134888,0.7045125365257263,0.6558828949928284,0.6086963415145874,0.6175717115402222,1.4347344636917114,1.223044514656067,0.545706033706665,1.3133149147033691,1.0727918148040771,0.6054332852363586,0.7762077450752258,0.7636192440986633,2.707676410675049,3.5791070461273193,1.968255639076233,4.829064846038818,3.677718162536621,3.458214044570923,2.9798951148986816,2.9348065853118896,2.7010066509246826,2.475956439971924,3.929497480392456,2.3460304737091064,2.1238677501678467,2.2017831802368164,2.220862865447998,2.1894640922546387,0,0
176118.57633120002,0.2037956863641739,0.14370806515216827,0.15924057364463806,0.15676487982273102,0.20166003704071045,0.12278959155082703,0.13613055646419525,0.14019501209259033,0.5661119818687439,0.8047675490379333,0.43697699904441833,1.0186529159545898,0.6862149238586426,0.6553692817687988,0.5997961759567261,0.6086963415145874,1.4208769798278809,1.2301615476608276,0.532153308391571,1.3154735565185547,1.0506244897842407,0.6112235188484192,0.7893221974372864,0.7762077450752258,2.7056078910827637,3.621262550354004,1.9704556465148926,4.913972854614258,3.7121405601501465,3.5228888988494873,3.023764133453369,2.9798951148986816,2.7221755981445312,2.4738261699676514,3.9408323764801025,2.356137752532959,2.1554365158081055,2.220768451690674,2.252037763595581,2.220862865447998,0,0
176118.58633120003,0.19951960444450378,0.14004679024219513,0.15079984068870544,0.15148045122623444,0.20637370645999908,0.11987845599651337,0.13191087543964386,0.13613055646419525,0.5475280284881592,0.8086942434310913,0.43127739429473877,1.023307204246521,0.6688421964645386,0.6542671322822571,0.5901931524276733,0.5997961759567261,1.4025614261627197,1.2422869205474854,0.5333572626113892,1.3218460083007812,1.0319550037384033,0.617843508720398,0.803156316280365,0.7893221974372864,2.704857110977173,3.6653332710266113,1.9721426963806152,4.997668266296387,3.7427520751953125,3.5854413509368896,3.0686137676239014,3.023764133453369,2.747652769088745,2.471194267272949,3.94986891746521,2.372030735015869,2.189005136489868,2.2419681549072266,2.286919355392456,2.252037763595581,0,0
176118.59633120004,0.1992597132921219,0.13617324829101562,0.14331211149692535,0.14933587610721588,0.20638799667358398,0.11845757067203522,0.12906086444854736,0.13191087543964386,0.522574782371521,0.8143417835235596,0.4285183548927307,1.0296242237091064,0.649886429309845,0.6539955139160156,0.5792584419250488,0.5901931524276733,1.3783079385757446,1.2553447484970093,0.539480984210968,1.3323417901992798,1.0071498155593872,0.6256570219993591,0.8172053098678589,0.803156316280365,2.71170973777771,3.7121894359588623,1.9796959161758423,5.083865165710449,3.7617833614349365,3.644318103790283,3.1148488521575928,3.0686137676239014,2.7753846645355225,2.4612069129943848,3.9619827270507812,2.396658420562744,2.230921745300293,2.2615065574645996,2.3218135833740234,2.286919355392456,0,0
176118.60633120005,0.20341899991035461,0.13186877965927124,0.14002744853496552,0.14637251198291779,0.20741257071495056,0.1144762635231018,0.1324833333492279,0.12906086444854736,0.4977935552597046,0.8213073015213013,0.41991180181503296,1.0376105308532715,0.6641622185707092,0.6504977941513062,0.5642502307891846,0.5792584419250488,1.3518697023391724,1.2679190635681152,0.5481126308441162,1.3409051895141602,0.9712661504745483,0.6352452039718628,0.8362774848937988,0.8172053098678589,2.723604440689087,3.75860333442688,1.9799214601516724,5.167142868041992,3.76895809173584,3.702610969543457,3.1617934703826904,3.1148488521575928,2.797016143798828,2.454981565475464,3.9658796787261963,2.421766519546509,2.2749269008636475,2.278249740600586,2.3469951152801514,2.3218135833740234,0,0
176118.61633120006,0.20568914711475372,0.13424932956695557,0.13465440273284912,0.14712530374526978,0.20998165011405945,0.11746671795845032,0.13345058262348175,0.1324833333492279,0.4819031357765198,0.8391731977462769,0.4147506356239319,1.052769422531128,0.6943648457527161,0.6378103494644165,0.5586193799972534,0.5642502307891846,1.325249433517456,1.2834978103637695,0.5537436604499817,1.3510204553604126,0.9874134659767151,0.6542393565177917,0.8495979309082031,0.8362774848937988,2.739295244216919,3.808941602706909,1.9792907238006592,5.251217842102051,3.775710344314575,3.75846791267395,3.2133688926696777,3.1617934703826904,2.8106319904327393,2.4579532146453857,3.968762159347534,2.4372313022613525,2.3130900859832764,2.284480333328247,2.3593697547912598,2.3469951152801514,0,0
176118.6418929,0.2157423198223114,0.14687539637088776,0.1453849971294403,0.14555907249450684,0.20281927287578583,0.11543602496385574,0.13400179147720337,0.13345058262348175,0.46045079827308655,0.866875171661377,0.39345788955688477,1.066145658493042,0.704811155796051,0.6351203918457031,0.5714888572692871,0.5586193799972534,1.3046491146087646,1.3043190240859985,0.5758649706840515,1.3561062812805176,0.9887369871139526,0.6629956960678101,0.8611654043197632,0.8495979309082031,2.7461931705474854,3.860478162765503,1.9944146871566772,5.340828895568848,3.7671656608581543,3.8211371898651123,3.262672185897827,3.2133688926696777,2.829188823699951,2.457376003265381,3.98522686958313,2.4367318153381348,2.3301780223846436,2.278066635131836,2.3693041801452637,2.3593697547912598,0,0
176118.6518929,0.2192586064338684,0.14683113992214203,0.1466829925775528,0.1375844031572342,0.19657495617866516,0.11332567036151886,0.13366539776325226,0.13400179147720337,0.44388800859451294,0.8768794536590576,0.38360396027565,1.0710463523864746,0.7136350870132446,0.6346959471702576,0.5813709497451782,0.5714888572692871,1.279898762702942,1.3058857917785645,0.5862351059913635,1.3519331216812134,0.9890949130058289,0.6683822274208069,0.8695245981216431,0.8611654043197632,2.7520315647125244,3.924771785736084,2.0110957622528076,5.433538436889648,3.757291793823242,3.8843088150024414,3.3103411197662354,3.262672185897827,2.854008436203003,2.4491372108459473,4.0108489990234375,2.4307103157043457,2.343019723892212,2.2669248580932617,2.383867025375366,2.3693041801452637,0,0
